seed,ROI_i,ROI_j,mean_abs_shap
34,ROI_32,ROI_34,0.0
34,ROI_32,ROI_35,0.0
34,ROI_32,ROI_36,0.0
34,ROI_32,ROI_37,0.0
34,ROI_32,ROI_38,0.0
34,ROI_33,ROI_7,0.0
34,ROI_33,ROI_9,0.0
34,ROI_34,ROI_5,0.0
34,ROI_33,ROI_53,0.0
34,ROI_33,ROI_41,0.0
34,ROI_33,ROI_42,0.0
34,ROI_33,ROI_43,0.0
34,ROI_33,ROI_44,0.0
34,ROI_33,ROI_45,0.0
34,ROI_33,ROI_46,0.0
34,ROI_33,ROI_47,0.0
34,ROI_33,ROI_48,0.0
34,ROI_33,ROI_49,0.0
34,ROI_33,ROI_50,0.0
34,ROI_33,ROI_51,0.0
34,ROI_33,ROI_52,0.0
34,ROI_33,ROI_54,0.0
34,ROI_33,ROI_39,0.0
34,ROI_33,ROI_55,0.0
34,ROI_33,ROI_56,0.0
34,ROI_33,ROI_57,0.0
34,ROI_33,ROI_58,0.0
34,ROI_33,ROI_59,0.0
34,ROI_33,ROI_60,0.0
34,ROI_33,ROI_61,0.0
34,ROI_33,ROI_62,0.0
34,ROI_34,ROI_1,0.0
34,ROI_34,ROI_2,0.0
34,ROI_34,ROI_3,0.0
34,ROI_34,ROI_4,0.0
34,ROI_33,ROI_40,0.0
34,ROI_33,ROI_38,0.0
34,ROI_33,ROI_10,0.0
34,ROI_33,ROI_23,0.0
34,ROI_33,ROI_11,0.0
34,ROI_33,ROI_12,0.0
34,ROI_33,ROI_13,0.0
34,ROI_33,ROI_14,0.0
34,ROI_33,ROI_15,0.0
34,ROI_33,ROI_16,0.0
34,ROI_33,ROI_17,0.0
34,ROI_33,ROI_18,0.0
34,ROI_33,ROI_19,0.0
34,ROI_33,ROI_20,0.0
34,ROI_33,ROI_21,0.0
34,ROI_33,ROI_22,0.0
34,ROI_33,ROI_24,0.0
34,ROI_33,ROI_37,0.0
34,ROI_33,ROI_25,0.0
34,ROI_33,ROI_26,0.0
34,ROI_33,ROI_27,0.0
34,ROI_33,ROI_28,0.0
34,ROI_33,ROI_29,0.0
34,ROI_33,ROI_30,0.0
34,ROI_33,ROI_31,0.0
34,ROI_33,ROI_32,0.0
34,ROI_33,ROI_33,0.0
34,ROI_33,ROI_34,0.0
34,ROI_33,ROI_35,0.0
34,ROI_33,ROI_36,0.0
34,ROI_36,ROI_2,0.0
34,ROI_36,ROI_3,0.0
34,ROI_36,ROI_4,0.0
34,ROI_38,ROI_44,0.0
34,ROI_38,ROI_32,0.0
34,ROI_38,ROI_33,0.0
34,ROI_38,ROI_34,0.0
34,ROI_38,ROI_35,0.0
34,ROI_38,ROI_36,0.0
34,ROI_38,ROI_37,0.0
34,ROI_38,ROI_38,0.0
34,ROI_38,ROI_39,0.0
34,ROI_38,ROI_40,0.0
34,ROI_38,ROI_41,0.0
34,ROI_38,ROI_42,0.0
34,ROI_38,ROI_43,0.0
34,ROI_38,ROI_45,0.0
34,ROI_38,ROI_30,0.0
34,ROI_38,ROI_46,0.0
34,ROI_38,ROI_47,0.0
34,ROI_38,ROI_48,0.0
34,ROI_38,ROI_49,0.0
34,ROI_38,ROI_50,0.0
34,ROI_38,ROI_51,0.0
34,ROI_38,ROI_52,0.0
34,ROI_38,ROI_53,0.0
34,ROI_38,ROI_54,0.0
34,ROI_38,ROI_55,0.0
34,ROI_38,ROI_56,0.0
34,ROI_38,ROI_57,0.0
34,ROI_38,ROI_31,0.0
34,ROI_38,ROI_29,0.0
34,ROI_38,ROI_59,0.0
34,ROI_38,ROI_14,0.0
